nitrogen,phosphorus,potassium,temperature,ph,rainfall,crop,data_source
25,57,24,27.65472156,6.974978386,36.94255012,mothbeans,kaggle_crop
68,58,38,23.22397386,6.336253525,221.2091958,rice,kaggle_crop
9,16,36,23.77989026,5.893332377999999,106.977723,pomegranate,kaggle_crop
39,140,203,21.11903604,6.349875906,69.27779761,grapes,kaggle_crop
90,46,42,23.97898217,7.50283396,250.0832336,rice,kaggle_crop
2,21,35,25.02887163,6.293662362999999,179.8248944,coconut,kaggle_crop
2,24,34,28.89409382,6.472774648,94.76322976,mango,kaggle_crop
41,74,18,28.75751783,6.599147297999999,73.37686831,blackgram,kaggle_crop
38,36,21,28.02952623,6.5563729660000005,36.12042927,mungbean,kaggle_crop
83,11,53,29.54097171,6.163921247999999,21.9653077,muskmelon,kaggle_crop
30,127,204,22.50050273,6.126436584,100.9343903,apple,kaggle_crop
29,57,20,25.60973447,5.87707519,53.39249517,mothbeans,kaggle_crop
44,56,49,39.23342464,6.519779582999999,64.4478499,papaya,kaggle_crop
78,58,44,26.80079604,5.108681786,284.4364567,rice,kaggle_crop
104,23,47,26.98212846,6.770434148,42.91292205,watermelon,kaggle_crop
97,59,43,26.35927159,6.2865001760000006,271.35861370000003,rice,kaggle_crop
55,66,22,30.91219459,7.747775262999999,66.63830637,blackgram,kaggle_crop
87,44,43,23.87484465,6.718725189,177.5147313,jute,kaggle_crop
108,36,19,22.78249615,7.238566893,64.61444234,cotton,kaggle_crop
35,71,17,29.89286629,6.931924962999999,198.1403003,pigeonpeas,kaggle_crop
90,52,25,25.97482359,6.822586546,103.2234212,maize,kaggle_crop
44,64,54,29.80744318,6.74274935,232.7046126,papaya,kaggle_crop
82,18,48,29.09588297,6.1590508160000015,26.70581328,muskmelon,kaggle_crop
16,145,199,26.91624843,5.953966361,69.30927185,grapes,kaggle_crop
30,143,199,23.76881552,5.7983508000000015,102.2648546,apple,kaggle_crop
60,36,43,23.43121862,5.286203711000001,219.9048349,rice,kaggle_crop
102,49,21,24.69315538,6.253343655,89.799462,cotton,kaggle_crop
22,9,44,24.72235539,5.744361602000001,112.1926517,pomegranate,kaggle_crop
52,63,19,29.58949031,6.928898659,67.53021213,blackgram,kaggle_crop
61,68,50,35.21462816,6.7932454170000005,243.0745066,papaya,kaggle_crop
112,39,29,26.12492233,6.726528895,147.8035305,coffee,kaggle_crop
40,22,29,27.55821802,5.735364307,174.62564809999995,coconut,kaggle_crop
26,56,22,23.05276444,7.011121216,52.60285259,lentil,kaggle_crop
114,20,26,25.55656667,7.27905689,193.5866233,coffee,kaggle_crop
27,10,33,27.81132822,6.465906333,154.06212209999995,coconut,kaggle_crop
59,62,83,18.57665902,8.104396057999999,72.94940441,chickpea,kaggle_crop
22,51,16,27.96583691,8.639586199,70.10472076,mothbeans,kaggle_crop
9,66,21,30.11812084,5.719889876,157.0858232,pigeonpeas,kaggle_crop
111,32,34,25.46743689,6.392048018,171.37644619999998,coffee,kaggle_crop
12,31,26,35.7877738,5.395275719,100.2160615,mango,kaggle_crop
102,14,52,26.79489868,6.51075991,57.74091817,watermelon,kaggle_crop
10,59,22,28.60901145,7.1556850160000005,36.94616965,mungbean,kaggle_crop
38,24,33,28.28905147,5.973853124,142.9403233,coconut,kaggle_crop
81,18,50,26.44019475,6.507110986,47.81847573,watermelon,kaggle_crop
1,15,9,29.98364695,7.53350946,115.3560318,orange,kaggle_crop
78,46,42,23.09499564,7.095413294,155.3851533,jute,kaggle_crop
47,80,77,17.18248372,7.561108006,72.85017344,chickpea,kaggle_crop
33,75,84,19.46210401,7.217018459,68.81405149,chickpea,kaggle_crop
40,5,32,26.07010807,5.981169595,143.533473,coconut,kaggle_crop
15,9,11,11.54785707,7.907956251,108.82891709999998,orange,kaggle_crop
70,68,55,42.84609252,6.691202286,78.80996390000001,papaya,kaggle_crop
114,27,28,24.99451759,7.162802357,192.8736822,coffee,kaggle_crop
17,136,195,41.20733624,6.389783283,65.90227462,grapes,kaggle_crop
110,39,25,22.60612115,7.208795456,75.13617229,cotton,kaggle_crop
33,139,203,33.34214482,5.693287415,70.68098614,grapes,kaggle_crop
18,36,23,24.01825377,7.214078621,35.03404425,mothbeans,kaggle_crop
14,140,197,23.35225078,6.071255131,113.0381382,apple,kaggle_crop
23,45,21,31.46511256,8.985348193,74.44330654,mothbeans,kaggle_crop
24,33,35,29.26382931,5.342866119,100.7586226,mango,kaggle_crop
88,17,52,29.90415889,6.646962425,25.37828397,muskmelon,kaggle_crop
10,140,197,22.16939473,6.229498836,124.4683112,apple,kaggle_crop
8,28,38,23.22594,6.8444019,105.6917856,pomegranate,kaggle_crop
8,38,32,29.75150773,4.981816523,91.405983,mango,kaggle_crop
84,38,43,26.57421679,7.26158085,159.3223075,jute,kaggle_crop
57,57,75,17.09104223,7.785039076,87.27444866,chickpea,kaggle_crop
102,73,52,27.9122104,6.356090905,90.24211529,banana,kaggle_crop
29,45,16,28.43683487,6.583381939,43.12063289,mungbean,kaggle_crop
22,59,23,27.32220619,4.371745575,36.5037914,mothbeans,kaggle_crop
105,30,50,25.29954705,6.37620108,57.04147057,watermelon,kaggle_crop
22,55,24,28.56800579,8.66077954,64.53027638,mothbeans,kaggle_crop
112,54,15,25.46228792,6.1754923060000015,76.88582484,cotton,kaggle_crop
48,62,47,25.34756111,6.803094965,174.40123369999995,papaya,kaggle_crop
29,145,205,22.81227579,6.212302608,109.3383552,apple,kaggle_crop
92,7,45,26.70607759,6.944640222,51.51033554,watermelon,kaggle_crop
61,60,15,24.87502824,6.265564338,91.26056654,maize,kaggle_crop
50,58,23,27.81326852,7.596802025,69.75555541,blackgram,kaggle_crop
19,15,34,26.29644905,5.6858890660000005,215.9195049,coconut,kaggle_crop
24,80,22,16.71170642,5.635993966,96.77285817,kidneybeans,kaggle_crop
6,77,20,25.78746268,6.058306161,49.14337177,lentil,kaggle_crop
25,21,11,32.23797837,6.460044777999999,104.7052254,orange,kaggle_crop
82,26,47,28.50416396,6.565312652999999,24.20007242,muskmelon,kaggle_crop
83,94,47,27.39872329,6.469370954,112.1355384,banana,kaggle_crop
16,71,24,18.33124824,4.946369874,139.64833169999997,pigeonpeas,kaggle_crop
98,8,51,26.1793464,6.25933595,49.43050977,watermelon,kaggle_crop
90,40,39,25.72668885,6.626503893,191.9649389,jute,kaggle_crop
31,79,75,18.8202251,8.204862075,89.73119396,chickpea,kaggle_crop
31,56,23,31.46846241,5.661826398,174.5723999,pigeonpeas,kaggle_crop
90,44,38,23.83509503,7.473134377,241.20135130000003,rice,kaggle_crop
6,69,19,26.88630675,4.7509292180000005,94.46748008,pigeonpeas,kaggle_crop
63,37,43,23.41798979,6.661957897000001,185.7446728,jute,kaggle_crop
32,78,22,23.97081395,7.007037515,53.40906048,lentil,kaggle_crop
99,40,32,24.18471151,7.0455430560000005,163.27087319999995,coffee,kaggle_crop
114,79,51,26.21009246,6.313197204,112.0700033,banana,kaggle_crop
31,30,29,26.58580443,5.558807063,178.8116076,coconut,kaggle_crop
22,17,5,24.12188673,6.945562889,102.835632,orange,kaggle_crop
24,38,22,24.47876451,8.202706015,34.96933295,mothbeans,kaggle_crop
82,23,49,26.81383586,6.873283991,51.70497792,watermelon,kaggle_crop
3,9,35,26.91641934,6.318552972999999,225.6323656,coconut,kaggle_crop
8,133,195,20.46657776,6.456079585,71.29813872,grapes,kaggle_crop
80,18,51,28.05380704,6.706053225,20.76582087,muskmelon,kaggle_crop
39,24,39,23.65374106,6.431265737,109.8076178,pomegranate,kaggle_crop
2,131,199,22.47420512,6.017370134,124.2179699,apple,kaggle_crop
96,41,40,23.58419277,6.090060478,190.4242157,jute,kaggle_crop
28,57,17,30.47757686,9.416003106,61.86633917,mothbeans,kaggle_crop
20,74,16,36.04353699,4.759490199,159.8938645,pigeonpeas,kaggle_crop
22,67,78,17.16606398,6.204090835,72.32667516,chickpea,kaggle_crop
82,35,35,25.49386782,7.299076163,176.5268267,jute,kaggle_crop
53,73,77,19.71359733,7.325451279,73.64476535,chickpea,kaggle_crop
95,39,29,27.35152643,7.13411409,148.98125249999995,coffee,kaggle_crop
26,135,203,33.78372897,5.6851027689999984,74.53557341,grapes,kaggle_crop
8,28,37,23.88404783,6.082571701,108.3121789,pomegranate,kaggle_crop
38,72,21,28.23416057,5.902103172,186.5008581,pigeonpeas,kaggle_crop
92,21,48,25.81692236,6.377427122,54.82963379,watermelon,kaggle_crop
100,18,52,26.20234499,6.87606733,56.47941847,watermelon,kaggle_crop
106,85,53,27.1994597,5.91505509,99.72430835,banana,kaggle_crop
2,67,18,34.51934775,5.921666758,129.0064612,pigeonpeas,kaggle_crop
57,64,55,26.68386496,6.583760498999999,62.50689682,papaya,kaggle_crop
82,29,35,26.67377159,6.246872394,156.15438980000005,coffee,kaggle_crop
52,73,79,17.25769499,7.840339388999999,94.00287214,chickpea,kaggle_crop
22,56,17,29.87888063,6.89077995,44.75215854,mungbean,kaggle_crop
106,46,20,23.43821725,6.2006719760000015,81.15072105,cotton,kaggle_crop
61,52,41,24.97669518,6.880431223,204.8001847,rice,kaggle_crop
83,15,49,28.92705913,6.438008152999999,23.20076686,muskmelon,kaggle_crop
62,59,41,24.2248758,7.175170657000001,192.4931257,jute,kaggle_crop
11,10,45,22.63045168,6.397995609,109.0357597,pomegranate,kaggle_crop
72,42,43,26.56767277,6.352771037,181.2915605,jute,kaggle_crop
17,74,17,26.03026959,7.393210848,37.11395801,lentil,kaggle_crop
102,46,19,22.77076388,6.631005298,81.49543437,cotton,kaggle_crop
8,54,20,28.3340432,7.034214276,38.7976407,mungbean,kaggle_crop
19,35,24,27.11030369,6.883308033,49.11964582,mungbean,kaggle_crop
125,60,17,24.14386157,6.785723961,80.36146974,cotton,kaggle_crop
120,48,16,22.46054478,7.456971816,71.85436078,cotton,kaggle_crop
99,6,45,26.12588914,6.000975617000001,40.71210074,watermelon,kaggle_crop
34,133,202,15.31413469,5.804799142,74.82144653,grapes,kaggle_crop
116,28,34,23.44372334,6.42321105,122.2103248,coffee,kaggle_crop
120,40,33,24.23850608,6.73410539,115.1564012,coffee,kaggle_crop
47,63,16,27.44003279,6.661870999,72.50669768,blackgram,kaggle_crop
28,74,81,18.01272266,8.753795334,81.98568791,chickpea,kaggle_crop
91,56,37,23.43191632,6.363472207999999,269.5039162,rice,kaggle_crop
9,80,19,21.80619564,5.945465949,125.0972687,kidneybeans,kaggle_crop
102,73,54,26.4020227,5.720726906,111.0162259,banana,kaggle_crop
39,60,21,34.89814946,6.97297656,64.72797143,blackgram,kaggle_crop
48,61,21,30.28496619,6.628264883,65.62859526,blackgram,kaggle_crop
34,65,48,41.41968393,6.665024507999999,199.3096432,papaya,kaggle_crop
9,76,25,28.88302142,5.70951224,179.2155874,pigeonpeas,kaggle_crop
2,72,18,26.57597546,7.836719564,50.89110726,lentil,kaggle_crop
7,74,17,22.47253208,5.667419697000001,96.74706956,pigeonpeas,kaggle_crop
103,51,20,22.80213132,7.0466074339999984,91.6389565,cotton,kaggle_crop
100,17,48,29.72791119,6.367800632000001,26.52364146,muskmelon,kaggle_crop
72,45,35,25.42977518,5.758506323,195.3574542,rice,kaggle_crop
75,36,44,23.28081,6.613341342999999,153.7447398,jute,kaggle_crop
34,29,8,31.87859192,6.450640306,105.3437825,orange,kaggle_crop
2,21,44,18.92157197,6.56893406,102.8013275,pomegranate,kaggle_crop
32,73,81,20.45078582,5.988992796000002,92.68373702,chickpea,kaggle_crop
29,35,28,28.347161100000005,6.9674177660000005,90.40260445,mango,kaggle_crop
22,54,20,28.56149805,6.689825155,41.013132,mungbean,kaggle_crop
38,19,31,34.73823882,5.855119267999999,90.65022183,mango,kaggle_crop
67,47,44,26.73072391,7.868474653,280.4044392,rice,kaggle_crop
32,76,15,28.05153602,7.604110177000001,43.35795377,lentil,kaggle_crop
40,79,17,21.12695586,6.403683619,38.71834464,lentil,kaggle_crop
34,68,51,27.34734861,6.687088097999999,40.35153141,papaya,kaggle_crop
91,13,47,29.10968327,6.14410903,27.95602304,muskmelon,kaggle_crop
38,120,197,17.5438296,6.323722572,73.77063744,grapes,kaggle_crop
28,65,23,28.38686534,7.405176138,74.24459122,blackgram,kaggle_crop
103,16,49,24.06731461,6.915717008,51.75212401,watermelon,kaggle_crop
32,56,18,20.0467711,7.135251532000001,46.05333124,lentil,kaggle_crop
68,70,54,31.29986342,6.986228647000001,54.77830202,papaya,kaggle_crop
38,135,203,23.76121837,5.9655513110000005,100.825956,apple,kaggle_crop
26,54,17,28.5474135,6.27258822,49.4897245,mungbean,kaggle_crop
23,45,23,28.77653519,6.983130466,56.12443206,mungbean,kaggle_crop
29,63,17,30.02629908,7.26154329,66.47264636,blackgram,kaggle_crop
111,28,26,27.77363343,6.937352845,192.7121236,coffee,kaggle_crop
40,144,196,22.71750705,5.987262638,107.0289866,apple,kaggle_crop
84,44,21,21.869274,5.850439831,107.2681929,maize,kaggle_crop
30,65,82,20.71424384,7.103798069,76.77888672,chickpea,kaggle_crop
18,55,23,21.9989826,6.98571967,136.82743119999998,pigeonpeas,kaggle_crop
31,26,9,11.69894639,7.566165721,103.2005992,orange,kaggle_crop
30,75,81,19.41789736,6.4084378860000015,68.4951189,chickpea,kaggle_crop
63,43,17,19.28889933,6.807487794,71.3195307,maize,kaggle_crop
17,57,21,19.88394011,5.789214288999999,60.91974792,kidneybeans,kaggle_crop
22,36,16,30.58139475,8.18422855,64.58559639,mothbeans,kaggle_crop
106,10,49,27.72653142,6.350623739,20.21126747,muskmelon,kaggle_crop
22,23,44,20.13037175,6.1438746910000015,107.3416913,pomegranate,kaggle_crop
39,28,10,31.34920143,7.181907673,109.1549823,orange,kaggle_crop
10,75,17,18.43966037,7.732194787999999,39.00992137,lentil,kaggle_crop
69,47,40,25.37122686,6.130136384,183.8270791,jute,kaggle_crop
14,131,198,33.4641162,5.562790949,67.92204319,grapes,kaggle_crop
36,25,33,27.98392787,5.548584852,99.61465679,mango,kaggle_crop
19,24,15,20.48954522,7.137136973,111.83919509999998,orange,kaggle_crop
29,11,5,23.13338811,7.639788459,104.4224145,orange,kaggle_crop
108,26,52,28.82629037,6.201797639,26.23838511,muskmelon,kaggle_crop
20,68,23,25.54960633,7.707332484,63.1830529,blackgram,kaggle_crop
46,76,77,18.2356751,6.967843048,83.74879344,chickpea,kaggle_crop
19,39,17,29.2808618,6.890156495,44.47427436,mungbean,kaggle_crop
79,43,39,21.66628296,7.062779015,210.8142087,rice,kaggle_crop
27,74,20,24.69487673,5.8598134160000015,91.95792434,pigeonpeas,kaggle_crop
113,20,48,27.46583649,6.440584681,27.27899847,muskmelon,kaggle_crop
40,45,20,29.37687468,6.878498176,38.34303462,mothbeans,kaggle_crop
19,122,202,23.34467359,5.811975094,112.8954016,apple,kaggle_crop
39,57,19,29.32379604,6.421748487,165.4113371,pigeonpeas,kaggle_crop
98,43,35,25.40785911,7.319952206,188.6372826,jute,kaggle_crop
63,41,45,25.29781791,7.121933578999999,196.6249511,jute,kaggle_crop
116,36,25,27.57847581,6.172090205,156.6810374,coffee,kaggle_crop
38,61,52,31.22790131,6.620729882000001,46.44279118,papaya,kaggle_crop
48,62,15,25.36586097,7.538631462000001,65.81655892,blackgram,kaggle_crop
34,59,18,23.38002569,5.744117663,87.66898664,kidneybeans,kaggle_crop
91,94,46,29.36792366,6.149934034,92.82840911,banana,kaggle_crop
19,51,25,26.80474415,3.5253661,43.87801983,mothbeans,kaggle_crop
17,77,23,24.51324787,5.670062975,64.19497947,kidneybeans,kaggle_crop
31,51,25,27.53592929,7.196774236,53.01899249,mungbean,kaggle_crop
22,49,22,28.23494706,3.71105919,72.66666443,mothbeans,kaggle_crop
13,67,18,30.5753044,5.384762927000001,177.5764304,pigeonpeas,kaggle_crop
41,78,21,25.19857725,6.581313137,70.88787207,blackgram,kaggle_crop
28,66,23,21.53989176,5.99616119,120.6913038,kidneybeans,kaggle_crop
1,48,24,29.34594634,6.232836962,59.03629954,mungbean,kaggle_crop
21,23,42,19.54128063,6.902751061,104.3739878,pomegranate,kaggle_crop
4,40,21,28.79728147,6.725551062,44.30070517,mungbean,kaggle_crop
91,53,40,26.52723513,5.386167788,264.6148697,rice,kaggle_crop
30,7,15,33.23453301,7.825531916,115.7659902,orange,kaggle_crop
118,18,32,27.6496114,6.351823783,122.8392822,coffee,kaggle_crop
16,70,20,24.80467592,5.6093956,121.5639121,pigeonpeas,kaggle_crop
11,6,25,28.69164799,6.081568052000001,178.9635457,coconut,kaggle_crop
56,50,52,33.08706051,6.770384816,88.1300769,papaya,kaggle_crop
30,60,21,28.87667593,5.457871272999999,182.2688175,pigeonpeas,kaggle_crop
111,15,54,27.7058373,6.194090172,22.06207161,muskmelon,kaggle_crop
89,53,44,24.88692811,7.319735475,150.2498675,jute,kaggle_crop
118,33,30,24.13179691,6.362607851,173.32283859999995,coffee,kaggle_crop
95,7,45,27.30008597,6.031665834,25.09484511,muskmelon,kaggle_crop
39,7,29,27.54273211,6.362544111,150.2012138,coconut,kaggle_crop
40,72,77,17.02498456,7.485996067,88.55123143,chickpea,kaggle_crop
87,38,29,25.20406808,6.652642579,156.1457255,coffee,kaggle_crop
118,15,45,24.21495706,6.538006356,48.01138482,watermelon,kaggle_crop
60,55,36,26.12797248,7.132389299,150.6326874,jute,kaggle_crop
17,56,17,27.94293692,5.9565851,69.66289997,mothbeans,kaggle_crop
88,52,39,23.92887902,6.880204617,154.6608736,jute,kaggle_crop
40,27,45,21.66024980000001,5.885638185,112.4349689,pomegranate,kaggle_crop
66,58,35,23.5643831,7.321619041,185.25947,jute,kaggle_crop
74,48,17,21.63162756,6.430616465,69.21803098,maize,kaggle_crop
71,60,22,26.07470121,6.2048017,85.75692395,maize,kaggle_crop
10,5,42,20.24104904,6.887005997,109.2537734,pomegranate,kaggle_crop
30,37,25,29.89129144,7.120032489,54.7960127,mungbean,kaggle_crop
91,24,55,26.27061608,6.259086582999999,46.76837499,watermelon,kaggle_crop
120,87,52,28.0764455,5.905494703,118.99235729999998,banana,kaggle_crop
4,14,41,19.85139326,6.430163481,102.8186358,pomegranate,kaggle_crop
101,17,55,24.37118217,6.451499763999999,44.63907691,watermelon,kaggle_crop
11,78,22,23.89756791,5.940546818,112.6616435,kidneybeans,kaggle_crop
2,123,198,39.64851881,6.253034534,70.39906054,grapes,kaggle_crop
44,74,85,20.18649426,7.150681303,78.26039559,chickpea,kaggle_crop
8,45,15,28.09568993,4.61136408,33.84110759,mothbeans,kaggle_crop
37,72,18,18.87614998,5.724242065,105.4120514,kidneybeans,kaggle_crop
139,35,15,25.248679,5.898293044,86.55517751,cotton,kaggle_crop
93,81,50,27.71822477,6.0360792660000016,102.2099836,banana,kaggle_crop
74,58,18,20.03728219,6.727303282,109.024141,maize,kaggle_crop
22,18,31,30.764551500000003,5.956027059,90.38503469,mango,kaggle_crop
100,14,49,29.48882958,6.365956657999999,26.01909355,muskmelon,kaggle_crop
28,58,81,17.47500984,6.18042747,93.35034262,chickpea,kaggle_crop
93,56,42,23.85724032,7.382762603,195.0948311,rice,kaggle_crop
131,52,16,23.65724079,6.486068274,88.54479121,cotton,kaggle_crop
39,24,31,33.55695561,4.757114897,98.67527561,mango,kaggle_crop
97,74,45,26.47522633,5.677719902000001,113.1161095,banana,kaggle_crop
29,122,196,41.94865736,5.638328481,73.06862952,grapes,kaggle_crop
4,13,6,15.63211033,7.5611432239999985,101.4705704,orange,kaggle_crop
20,129,201,23.41044706,5.587905967,116.07779309999998,apple,kaggle_crop
72,60,25,18.52510753,5.773454729,88.10234397,maize,kaggle_crop
21,63,17,25.08966129,6.559681838,41.45486619,lentil,kaggle_crop
67,35,22,23.30546753,6.385684213999999,108.7603001,maize,kaggle_crop
134,56,18,23.80834611,6.691268104,70.97358303,cotton,kaggle_crop
73,45,37,23.70467146,6.742688094,181.2783964,jute,kaggle_crop
107,51,22,24.86560781,5.983075895,79.56866268,cotton,kaggle_crop
11,61,21,18.62328774,5.532100554,135.33780330000002,kidneybeans,kaggle_crop
27,59,22,21.81167649,5.794158503999999,130.0608093,kidneybeans,kaggle_crop
63,50,52,28.64555584,6.751747609,115.8163936,papaya,kaggle_crop
25,35,20,28.90245417,8.923095695,71.90018566,mothbeans,kaggle_crop
14,29,32,35.63627319,6.942520105,97.51952041,mango,kaggle_crop
43,66,79,19.46233971,7.976607593,74.58565097,chickpea,kaggle_crop
8,25,36,19.91330523,6.828522375,104.0277061,pomegranate,kaggle_crop
65,39,45,23.66805429,6.768001309,184.4633281,jute,kaggle_crop
83,45,21,18.83344471,5.716222912,79.75328959999999,maize,kaggle_crop
39,138,203,21.19339319,6.399433771,74.62834921,grapes,kaggle_crop
30,17,31,31.20478173,6.804437106,94.62954663,mango,kaggle_crop
39,36,22,29.34317422,9.072011412,34.03335472,mothbeans,kaggle_crop
42,79,23,27.71678273,6.781841984,68.56507978,blackgram,kaggle_crop
89,60,17,25.37548751,5.983952675,101.7004306,maize,kaggle_crop
122,48,16,24.65425757,6.307585854,61.82980133,cotton,kaggle_crop
36,140,198,23.34386401,6.28188384,104.4267991,apple,kaggle_crop
15,14,8,10.01081312,6.22094286,119.3941064,orange,kaggle_crop
47,79,78,17.48395377,6.609696734,65.11365631,chickpea,kaggle_crop
39,78,15,21.35499456,5.925391795,41.78219834,lentil,kaggle_crop
17,29,26,26.14162144,6.071897347,195.4115025,coconut,kaggle_crop
33,59,19,23.19305333,7.641024177,49.55213308,lentil,kaggle_crop
23,65,20,23.0429097,5.833940084,108.3684316,kidneybeans,kaggle_crop
15,6,41,19.0087067,6.8973684770000006,108.6793978,pomegranate,kaggle_crop
99,15,27,27.0424167,6.501157208,165.6872119,coffee,kaggle_crop
95,16,55,25.26931156,6.612847999,40.12650421,watermelon,kaggle_crop
14,74,19,18.39759147,6.624966131,93.12330644,pigeonpeas,kaggle_crop
32,18,13,13.8377282,6.044167236,107.9873218,orange,kaggle_crop
102,37,25,25.31468463,5.907930899,72.82902109,cotton,kaggle_crop
62,52,16,22.27526694,6.9670577620000005,63.87020584,maize,kaggle_crop
39,132,196,35.83089092,5.778594403,73.67984885,grapes,kaggle_crop
116,56,17,24.71252544,7.979090365,85.24963302,cotton,kaggle_crop
24,63,19,19.3479443,4.681576043,194.5921148,pigeonpeas,kaggle_crop
87,21,52,27.350629600000005,6.067665497999999,27.21244021,muskmelon,kaggle_crop
118,50,19,22.95604064,6.360812227,66.48339303,cotton,kaggle_crop
33,143,204,21.1316077,5.814434775,122.5391946,apple,kaggle_crop
54,62,80,17.48911699,7.489545074,79.45758333,chickpea,kaggle_crop
111,50,15,25.16820129,7.884550475,84.62419032,cotton,kaggle_crop
25,76,24,15.33042636,5.56503533,135.3315583,kidneybeans,kaggle_crop
57,73,85,18.49311205,7.358099622,91.94595352,chickpea,kaggle_crop
75,41,35,24.97042599,6.856833064,166.6415254,jute,kaggle_crop
16,14,30,29.70931288,6.37466756,209.84539930000005,coconut,kaggle_crop
16,139,203,17.82803682,6.27564088,65.84748763,grapes,kaggle_crop
60,37,39,26.59104992,6.033485257000001,161.2469997,jute,kaggle_crop
40,78,20,19.18572809,5.669236258,80.15293435,kidneybeans,kaggle_crop
104,25,55,29.81196601,6.123802502,22.68766503,muskmelon,kaggle_crop
40,16,35,34.16438906,4.954739564,98.33351125,mango,kaggle_crop
27,120,200,21.45278675,6.1102188260000005,116.7036582,apple,kaggle_crop
33,23,45,20.00218987,7.116538883,112.337046,pomegranate,kaggle_crop
67,60,25,24.92162194,5.750254943,109.2162279,maize,kaggle_crop
22,42,22,25.54249137,7.887658711,48.46797044,mothbeans,kaggle_crop
91,7,52,25.07803672,6.405054243,56.39962921,watermelon,kaggle_crop
80,45,42,23.1426498,7.380396262,151.9035477,jute,kaggle_crop
34,16,25,30.07202564,6.10729559,92.09609766,mango,kaggle_crop
32,57,18,15.53834801,5.695422862999999,107.3850593,kidneybeans,kaggle_crop
32,141,204,8.825674745,5.536645599,67.235765,grapes,kaggle_crop
36,125,196,37.46566825,6.15526103,66.83872293,grapes,kaggle_crop
26,18,42,19.72620525,6.910374919,108.22872759999998,pomegranate,kaggle_crop
36,11,13,17.34083741,7.1917274,112.7194284,orange,kaggle_crop
4,24,43,22.40423537,7.199504273,109.8695196,pomegranate,kaggle_crop
28,27,32,28.94099669,5.764615485,191.7723087,coconut,kaggle_crop
52,71,16,27.74274761,7.0758864720000005,71.78615328,blackgram,kaggle_crop
71,35,24,22.27373646,5.826426917,67.96704792,maize,kaggle_crop
14,23,25,26.18552389,5.6121227970000005,135.4186222,coconut,kaggle_crop
120,60,15,22.31871914,7.288377241,65.35747011,cotton,kaggle_crop
45,57,47,23.16855863,6.656458831,161.68920930000004,papaya,kaggle_crop
23,7,34,26.1055118,5.852038202,134.1279669,coconut,kaggle_crop
25,143,200,23.80436344,6.024248787,100.6192543,apple,kaggle_crop
60,38,17,18.41932981,6.474476516,76.41312437,maize,kaggle_crop
93,47,37,21.53346343,6.500343222000001,295.9248796,rice,kaggle_crop
22,78,76,17.84851658,8.621662982,76.32470713,chickpea,kaggle_crop
6,140,205,17.66558428,6.313085601,69.8671263,grapes,kaggle_crop
20,142,196,10.89875873,6.207600782999999,68.69420397,grapes,kaggle_crop
32,11,31,25.06871967,6.205931637999999,134.84190690000003,coconut,kaggle_crop
15,125,199,18.426993600000007,5.569230319,69.75734306,grapes,kaggle_crop
113,30,50,26.03967219,6.277484042999999,43.87712348,watermelon,kaggle_crop
98,29,30,25.64004392,6.217974349,199.4735636,coffee,kaggle_crop
93,91,47,27.84767901,6.101241579,117.2878912,banana,kaggle_crop
12,29,40,19.68291173,6.594037135,111.2818551,pomegranate,kaggle_crop
33,73,23,29.23540524,5.985792703,103.3301803,pigeonpeas,kaggle_crop
109,26,45,28.27973674,6.224535448999998,21.58992507,muskmelon,kaggle_crop
0,145,205,21.22503442,5.52078314,113.9760462,apple,kaggle_crop
20,7,9,29.47741671,7.1291369410000005,111.1727497,orange,kaggle_crop
14,69,19,20.95628486,7.239455147,52.39881209,lentil,kaggle_crop
0,137,195,22.4359017,6.329499832000001,65.3973168,grapes,kaggle_crop
37,50,23,29.65296893,6.5304707,56.01913159,mungbean,kaggle_crop
34,38,31,35.37775595,6.454045329,97.41586402,mango,kaggle_crop
118,44,23,22.08458267,6.6916904760000016,67.06459777,cotton,kaggle_crop
34,80,19,31.49338309,6.521217963,71.48327008,blackgram,kaggle_crop
109,23,25,25.11711046,7.00733163,194.8773479,coffee,kaggle_crop
49,54,50,25.62446619,6.762522087000001,97.26336657,papaya,kaggle_crop
78,58,15,25.00933355,6.5286312660000005,62.91359494,maize,kaggle_crop
25,132,198,22.31944084,5.732757516,100.1173443,apple,kaggle_crop
38,141,198,13.05809741,5.757009965,70.75633584,grapes,kaggle_crop
35,135,199,21.77466746,6.400719746,69.39630398,grapes,kaggle_crop
31,78,76,17.57212145,8.519975748,89.31050665,chickpea,kaggle_crop
98,22,47,29.07265321,6.341400922,28.83568362,muskmelon,kaggle_crop
91,7,53,25.13735887,6.457216535,43.52897517,watermelon,kaggle_crop
19,26,29,26.93141945,5.67154928,166.5712879,coconut,kaggle_crop
85,37,39,24.52783742,6.364134967999999,224.67572310000003,rice,kaggle_crop
84,50,44,25.48591986,5.9353444060000005,182.6549356,rice,kaggle_crop
80,43,16,23.55882094,6.657964753,66.71995467,maize,kaggle_crop
17,64,16,30.97758716,7.161797643,180.716828,pigeonpeas,kaggle_crop
85,21,52,29.62800691,6.0751441160000015,23.69586761,muskmelon,kaggle_crop
26,64,22,25.95058595,5.16516459,109.1821183,pigeonpeas,kaggle_crop
112,17,28,27.62975458,6.777417989,196.6492664,coffee,kaggle_crop
20,28,26,26.37978453,5.547594847,167.0470997,coconut,kaggle_crop
