Unnamed: 0,area,crop,year,yield,rainfall,pesticides,temperature,data_source
18307,Malawi,plantains and others,1999,4.881,1181.0,123.64,20.26,kaggle_yield
18308,Malawi,potatoes,1999,11.2207,1181.0,123.64,20.26,kaggle_yield
18309,Malawi,"rice, paddy",1999,2.0279000000000003,1181.0,123.64,20.26,kaggle_yield
18310,Malawi,sorghum,1999,0.6980000000000001,1181.0,123.64,20.26,kaggle_yield
18311,Malawi,wheat,1999,0.7877000000000001,1181.0,123.64,20.26,kaggle_yield
18312,Malawi,cassava,2000,15.460500000000001,1181.0,220.22,20.22,kaggle_yield
18313,Malawi,maize,2000,1.7428000000000001,1181.0,220.22,20.22,kaggle_yield
18314,Malawi,plantains and others,2000,5.7895,1181.0,220.22,20.22,kaggle_yield
18315,Malawi,potatoes,2000,11.456100000000001,1181.0,220.22,20.22,kaggle_yield
18316,Malawi,"rice, paddy",2000,1.6451,1181.0,220.22,20.22,kaggle_yield
18317,Malawi,sorghum,2000,0.6687000000000001,1181.0,220.22,20.22,kaggle_yield
18318,Malawi,wheat,2000,0.7968000000000001,1181.0,220.22,20.22,kaggle_yield
18319,Malawi,cassava,2001,16.9416,1181.0,177.24,20.59,kaggle_yield
18320,Malawi,maize,2001,1.1845,1181.0,177.24,20.59,kaggle_yield
18321,Malawi,plantains and others,2001,6.571400000000001,1181.0,177.24,20.59,kaggle_yield
18322,Malawi,potatoes,2001,13.537,1181.0,177.24,20.59,kaggle_yield
18323,Malawi,"rice, paddy",2001,1.8576000000000001,1181.0,177.24,20.59,kaggle_yield
18324,Malawi,sorghum,2001,0.6804,1181.0,177.24,20.59,kaggle_yield
18325,Malawi,wheat,2001,0.8989,1181.0,177.24,20.59,kaggle_yield
18326,Malawi,cassava,2002,14.963500000000002,1181.0,134.25,20.76,kaggle_yield
18327,Malawi,maize,2002,1.046,1181.0,134.25,20.76,kaggle_yield
18328,Malawi,plantains and others,2002,7.5,1181.0,134.25,20.76,kaggle_yield
18329,Malawi,potatoes,2002,12.6773,1181.0,134.25,20.76,kaggle_yield
18330,Malawi,"rice, paddy",2002,1.6425,1181.0,134.25,20.76,kaggle_yield
18331,Malawi,sorghum,2002,0.7197,1181.0,134.25,20.76,kaggle_yield
18332,Malawi,wheat,2002,0.5588000000000001,1181.0,134.25,20.76,kaggle_yield
18333,Malawi,cassava,2004,16.1644,1181.0,48.28,20.44,kaggle_yield
18334,Malawi,maize,2004,1.046,1181.0,48.28,20.44,kaggle_yield
18335,Malawi,plantains and others,2004,10.0,1181.0,48.28,20.44,kaggle_yield
18336,Malawi,potatoes,2004,12.0873,1181.0,48.28,20.44,kaggle_yield
18337,Malawi,"rice, paddy",2004,1.1681000000000001,1181.0,48.28,20.44,kaggle_yield
18338,Malawi,sorghum,2004,0.6446000000000001,1181.0,48.28,20.44,kaggle_yield
18339,Malawi,soybeans,2004,0.6447,1181.0,48.28,20.44,kaggle_yield
18340,Malawi,wheat,2004,0.7537,1181.0,48.28,20.44,kaggle_yield
18341,Malawi,cassava,2005,14.2995,1181.0,295.51,21.37,kaggle_yield
18342,Malawi,maize,2005,0.8093,1181.0,295.51,21.37,kaggle_yield
18343,Malawi,plantains and others,2005,9.6875,1181.0,295.51,21.37,kaggle_yield
18344,Malawi,potatoes,2005,9.0371,1181.0,295.51,21.37,kaggle_yield
18345,Malawi,"rice, paddy",2005,0.8424,1181.0,295.51,21.37,kaggle_yield
18346,Malawi,sorghum,2005,0.2656,1181.0,295.51,21.37,kaggle_yield
18347,Malawi,soybeans,2005,0.5797,1181.0,295.51,21.37,kaggle_yield
18348,Malawi,wheat,2005,0.8707,1181.0,295.51,21.37,kaggle_yield
18349,Malawi,cassava,2006,17.311600000000002,1181.0,202.35,20.63,kaggle_yield
18350,Malawi,maize,2006,1.4814,1181.0,202.35,20.63,kaggle_yield
18351,Malawi,plantains and others,2006,9.411800000000001,1181.0,202.35,20.63,kaggle_yield
18352,Malawi,potatoes,2006,13.3445,1181.0,202.35,20.63,kaggle_yield
18353,Malawi,"rice, paddy",2006,1.7576,1181.0,202.35,20.63,kaggle_yield
18354,Malawi,sorghum,2006,0.7688,1181.0,202.35,20.63,kaggle_yield
18355,Malawi,soybeans,2006,0.7639,1181.0,202.35,20.63,kaggle_yield
18356,Malawi,wheat,2006,1.2071,1181.0,202.35,20.63,kaggle_yield
18357,Malawi,cassava,2007,18.7722,1181.0,524.46,20.67,kaggle_yield
18358,Malawi,maize,2007,2.6547,1181.0,524.46,20.67,kaggle_yield
18359,Malawi,plantains and others,2007,9.428600000000001,1181.0,524.46,20.67,kaggle_yield
18360,Malawi,potatoes,2007,15.192200000000001,1181.0,524.46,20.67,kaggle_yield
18361,Malawi,"rice, paddy",2007,1.9481000000000002,1181.0,524.46,20.67,kaggle_yield
18362,Malawi,sorghum,2007,0.8593000000000001,1181.0,524.46,20.67,kaggle_yield
18363,Malawi,soybeans,2007,0.8972,1181.0,524.46,20.67,kaggle_yield
18364,Malawi,wheat,2007,2.2968,1181.0,524.46,20.67,kaggle_yield
18365,Malawi,cassava,2008,19.076,1181.0,624.52,20.42,kaggle_yield
18366,Malawi,maize,2008,1.6498000000000002,1181.0,624.52,20.42,kaggle_yield
18367,Malawi,plantains and others,2008,9.5374,1181.0,624.52,20.42,kaggle_yield
18368,Malawi,potatoes,2008,14.600900000000001,1181.0,624.52,20.42,kaggle_yield
18369,Malawi,"rice, paddy",2008,1.82,1181.0,624.52,20.42,kaggle_yield
18370,Malawi,sorghum,2008,0.8314,1181.0,624.52,20.42,kaggle_yield
18371,Malawi,soybeans,2008,0.8722000000000001,1181.0,624.52,20.42,kaggle_yield
18372,Malawi,wheat,2008,1.6133000000000002,1181.0,624.52,20.42,kaggle_yield
18373,Malawi,cassava,2009,20.2912,1181.0,736.25,20.68,kaggle_yield
18374,Malawi,maize,2009,2.2265,1181.0,736.25,20.68,kaggle_yield
18375,Malawi,plantains and others,2009,9.6524,1181.0,736.25,20.68,kaggle_yield
18376,Malawi,potatoes,2009,16.1923,1181.0,736.25,20.68,kaggle_yield
18377,Malawi,"rice, paddy",2009,2.1259,1181.0,736.25,20.68,kaggle_yield
18378,Malawi,sorghum,2009,0.7968000000000001,1181.0,736.25,20.68,kaggle_yield
18379,Malawi,soybeans,2009,0.9804,1181.0,736.25,20.68,kaggle_yield
18380,Malawi,wheat,2009,1.5006000000000002,1181.0,736.25,20.68,kaggle_yield
18381,Malawi,cassava,2010,20.4311,1181.0,584.12,21.34,kaggle_yield
18382,Malawi,maize,2010,2.0158,1181.0,584.12,21.34,kaggle_yield
18383,Malawi,plantains and others,2010,9.7581,1181.0,584.12,21.34,kaggle_yield
18384,Malawi,potatoes,2010,16.060000000000002,1181.0,584.12,21.34,kaggle_yield
18385,Malawi,"rice, paddy",2010,1.8631,1181.0,584.12,21.34,kaggle_yield
18386,Malawi,sorghum,2010,0.6094,1181.0,584.12,21.34,kaggle_yield
18387,Malawi,soybeans,2010,0.9757,1181.0,584.12,21.34,kaggle_yield
18388,Malawi,wheat,2010,1.5123,1181.0,584.12,21.34,kaggle_yield
18389,Malawi,cassava,2011,21.5408,1181.0,553.57,20.92,kaggle_yield
18390,Malawi,maize,2011,2.2079,1181.0,553.57,20.92,kaggle_yield
18391,Malawi,plantains and others,2011,9.8694,1181.0,553.57,20.92,kaggle_yield
18392,Malawi,potatoes,2011,15.993,1181.0,553.57,20.92,kaggle_yield
18393,Malawi,"rice, paddy",2011,1.9125,1181.0,553.57,20.92,kaggle_yield
18394,Malawi,sorghum,2011,0.8184,1181.0,553.57,20.92,kaggle_yield
18395,Malawi,soybeans,2011,0.9977,1181.0,553.57,20.92,kaggle_yield
18396,Malawi,wheat,2011,1.5214,1181.0,553.57,20.92,kaggle_yield
18397,Malawi,cassava,2012,22.3883,1181.0,775.83,20.42,kaggle_yield
18398,Malawi,maize,2012,2.1932,1181.0,775.83,20.42,kaggle_yield
18399,Malawi,plantains and others,2012,10.0,1181.0,775.83,20.42,kaggle_yield
18400,Malawi,potatoes,2012,17.2009,1181.0,775.83,20.42,kaggle_yield
18401,Malawi,"rice, paddy",2012,1.8453000000000002,1181.0,775.83,20.42,kaggle_yield
18402,Malawi,sorghum,2012,0.8335,1181.0,775.83,20.42,kaggle_yield
18403,Malawi,soybeans,2012,1.0433000000000001,1181.0,775.83,20.42,kaggle_yield
18404,Malawi,wheat,2012,1.5104,1181.0,775.83,20.42,kaggle_yield
18405,Malawi,cassava,2013,22.804100000000002,1181.0,1500.27,19.68,kaggle_yield
18406,Malawi,maize,2013,2.1708000000000003,1181.0,1500.27,19.68,kaggle_yield
18407,Malawi,plantains and others,2013,10.0966,1181.0,1500.27,19.68,kaggle_yield
18408,Malawi,potatoes,2013,17.5414,1181.0,1500.27,19.68,kaggle_yield
18409,Malawi,"rice, paddy",2013,1.9174,1181.0,1500.27,19.68,kaggle_yield
18410,Malawi,sorghum,2013,0.9647,1181.0,1500.27,19.68,kaggle_yield
18411,Malawi,soybeans,2013,0.9791000000000001,1181.0,1500.27,19.68,kaggle_yield
18412,Malawi,wheat,2013,1.4058000000000002,1181.0,1500.27,19.68,kaggle_yield
18413,Malaysia,cassava,1990,9.729700000000001,2875.0,39406.48,27.21,kaggle_yield
18414,Malaysia,maize,1990,1.75,2875.0,39406.48,27.21,kaggle_yield
18415,Malaysia,"rice, paddy",1990,2.7694,2875.0,39406.48,27.21,kaggle_yield
18416,Malaysia,soybeans,1990,0.33330000000000004,2875.0,39406.48,27.21,kaggle_yield
18417,Malaysia,sweet potatoes,1990,11.0,2875.0,39406.48,27.21,kaggle_yield
18418,Malaysia,cassava,1991,10.3125,2875.0,39406.48,27.04,kaggle_yield
18419,Malaysia,maize,1991,1.75,2875.0,39406.48,27.04,kaggle_yield
18420,Malaysia,"rice, paddy",1991,2.8178,2875.0,39406.48,27.04,kaggle_yield
18421,Malaysia,sweet potatoes,1991,11.0,2875.0,39406.48,27.04,kaggle_yield
18422,Malaysia,cassava,1992,10.333300000000001,2875.0,39406.48,27.05,kaggle_yield
18423,Malaysia,maize,1992,1.7143000000000002,2875.0,39406.48,27.05,kaggle_yield
18424,Malaysia,"rice, paddy",1992,2.9918,2875.0,39406.48,27.05,kaggle_yield
18425,Malaysia,sweet potatoes,1992,11.0,2875.0,39406.48,27.05,kaggle_yield
18426,Malaysia,cassava,1993,11.1111,2875.0,39406.48,26.99,kaggle_yield
18427,Malaysia,maize,1993,1.9000000000000001,2875.0,39406.48,26.99,kaggle_yield
18428,Malaysia,"rice, paddy",1993,3.0348,2875.0,39406.48,26.99,kaggle_yield
18429,Malaysia,sweet potatoes,1993,11.0,2875.0,39406.48,26.99,kaggle_yield
18430,Malaysia,cassava,1994,11.200000000000001,2875.0,39406.48,27.0,kaggle_yield
18431,Malaysia,maize,1994,2.0,2875.0,39406.48,27.0,kaggle_yield
18432,Malaysia,"rice, paddy",1994,3.0614000000000003,2875.0,39406.48,27.0,kaggle_yield
18433,Malaysia,sweet potatoes,1994,11.0,2875.0,39406.48,27.0,kaggle_yield
18434,Malaysia,cassava,1995,11.5,2875.0,39406.48,27.05,kaggle_yield
18435,Malaysia,maize,1995,1.8696000000000002,2875.0,39406.48,27.05,kaggle_yield
18436,Malaysia,"rice, paddy",1995,3.1619,2875.0,39406.48,27.05,kaggle_yield
18437,Malaysia,sweet potatoes,1995,11.0,2875.0,39406.48,27.05,kaggle_yield
18438,Malaysia,cassava,1996,11.428600000000001,2875.0,39406.48,27.04,kaggle_yield
18439,Malaysia,maize,1996,1.8,2875.0,39406.48,27.04,kaggle_yield
18440,Malaysia,"rice, paddy",1996,3.2510000000000003,2875.0,39406.48,27.04,kaggle_yield
18441,Malaysia,sweet potatoes,1996,10.9375,2875.0,39406.48,27.04,kaggle_yield
18442,Malaysia,cassava,1997,12.333300000000001,2875.0,39406.48,27.29,kaggle_yield
18443,Malaysia,maize,1997,1.8462,2875.0,39406.48,27.29,kaggle_yield
18444,Malaysia,"rice, paddy",1997,3.0676,2875.0,39406.48,27.29,kaggle_yield
18445,Malaysia,sweet potatoes,1997,11.1111,2875.0,39406.48,27.29,kaggle_yield
18446,Malaysia,cassava,1998,14.1667,2875.0,39406.48,27.89,kaggle_yield
18447,Malaysia,maize,1998,1.8519,2875.0,39406.48,27.89,kaggle_yield
18448,Malaysia,"rice, paddy",1998,2.8829000000000002,2875.0,39406.48,27.89,kaggle_yield
18449,Malaysia,sweet potatoes,1998,11.200000000000001,2875.0,39406.48,27.89,kaggle_yield
18450,Malaysia,cassava,1999,15.0,2875.0,39406.48,26.95,kaggle_yield
18451,Malaysia,maize,1999,2.1111,2875.0,39406.48,26.95,kaggle_yield
18452,Malaysia,"rice, paddy",1999,2.9415,2875.0,39406.48,26.95,kaggle_yield
18453,Malaysia,sweet potatoes,1999,10.8696,2875.0,39406.48,26.95,kaggle_yield
18454,Malaysia,cassava,2000,14.117600000000001,2875.0,39406.48,27.14,kaggle_yield
18455,Malaysia,maize,2000,2.4074,2875.0,39406.48,27.14,kaggle_yield
18456,Malaysia,"rice, paddy",2000,3.064,2875.0,39406.48,27.14,kaggle_yield
18457,Malaysia,sweet potatoes,2000,11.1111,2875.0,39406.48,27.14,kaggle_yield
18458,Malaysia,cassava,2001,15.714300000000001,2875.0,39406.48,27.24,kaggle_yield
18459,Malaysia,maize,2001,3.0455,2875.0,39406.48,27.24,kaggle_yield
18460,Malaysia,"rice, paddy",2001,3.1101,2875.0,39406.48,27.24,kaggle_yield
18461,Malaysia,sweet potatoes,2001,11.39,2875.0,39406.48,27.24,kaggle_yield
18462,Malaysia,cassava,2002,17.241400000000002,2875.0,39406.48,27.57,kaggle_yield
18463,Malaysia,maize,2002,3.0435000000000003,2875.0,39406.48,27.57,kaggle_yield
18464,Malaysia,"rice, paddy",2002,3.2385,2875.0,39406.48,27.57,kaggle_yield
18465,Malaysia,sweet potatoes,2002,10.88,2875.0,39406.48,27.57,kaggle_yield
18466,Malaysia,cassava,2004,20.25,2875.0,39406.48,27.35,kaggle_yield
18467,Malaysia,maize,2004,3.0,2875.0,39406.48,27.35,kaggle_yield
18468,Malaysia,"rice, paddy",2004,3.326,2875.0,39406.48,27.35,kaggle_yield
18469,Malaysia,sweet potatoes,2004,12.0523,2875.0,39406.48,27.35,kaggle_yield
18470,Malaysia,cassava,2005,22.285700000000002,2875.0,39406.48,27.59,kaggle_yield
18471,Malaysia,maize,2005,3.0,2875.0,39406.48,27.59,kaggle_yield
18472,Malaysia,"rice, paddy",2005,3.4221000000000004,2875.0,39406.48,27.59,kaggle_yield
18473,Malaysia,sweet potatoes,2005,12.640600000000001,2875.0,39406.48,27.59,kaggle_yield
18474,Malaysia,cassava,2006,23.3333,2875.0,39406.48,27.29,kaggle_yield
18475,Malaysia,maize,2006,3.2,2875.0,39406.48,27.29,kaggle_yield
18476,Malaysia,"rice, paddy",2006,3.3907000000000003,2875.0,39406.48,27.29,kaggle_yield
18477,Malaysia,sweet potatoes,2006,14.286800000000001,2875.0,39406.48,27.29,kaggle_yield
18478,Malaysia,cassava,2007,16.1565,2875.0,46868.35,27.23,kaggle_yield
18479,Malaysia,maize,2007,4.8554,2875.0,46868.35,27.23,kaggle_yield
18480,Malaysia,"rice, paddy",2007,3.5277000000000003,2875.0,46868.35,27.23,kaggle_yield
18481,Malaysia,sweet potatoes,2007,16.275100000000002,2875.0,46868.35,27.23,kaggle_yield
18482,Malaysia,cassava,2008,15.2025,2875.0,54821.91,27.12,kaggle_yield
18483,Malaysia,maize,2008,5.2192,2875.0,54821.91,27.12,kaggle_yield
18484,Malaysia,"rice, paddy",2008,3.5836,2875.0,54821.91,27.12,kaggle_yield
18485,Malaysia,sweet potatoes,2008,13.9251,2875.0,54821.91,27.12,kaggle_yield
18486,Malaysia,cassava,2009,22.279,2875.0,52464.19,27.47,kaggle_yield
18487,Malaysia,maize,2009,5.0719,2875.0,52464.19,27.47,kaggle_yield
18488,Malaysia,"rice, paddy",2009,3.7205000000000004,2875.0,52464.19,27.47,kaggle_yield
18489,Malaysia,sweet potatoes,2009,10.3094,2875.0,52464.19,27.47,kaggle_yield
18490,Malaysia,cassava,2010,13.4298,2875.0,60194.83,27.69,kaggle_yield
18491,Malaysia,maize,2010,5.5351,2875.0,60194.83,27.69,kaggle_yield
18492,Malaysia,"rice, paddy",2010,3.6361000000000003,2875.0,60194.83,27.69,kaggle_yield
18493,Malaysia,sweet potatoes,2010,10.653400000000001,2875.0,60194.83,27.69,kaggle_yield
18494,Malaysia,cassava,2011,12.7912,2875.0,41562.16,27.27,kaggle_yield
18495,Malaysia,maize,2011,6.132000000000001,2875.0,41562.16,27.27,kaggle_yield
18496,Malaysia,"rice, paddy",2011,3.7468000000000004,2875.0,41562.16,27.27,kaggle_yield
18497,Malaysia,sweet potatoes,2011,11.925500000000001,2875.0,41562.16,27.27,kaggle_yield
18498,Malaysia,cassava,2012,27.5589,2875.0,49810.48,27.36,kaggle_yield
18499,Malaysia,maize,2012,8.9681,2875.0,49810.48,27.36,kaggle_yield
18500,Malaysia,"rice, paddy",2012,3.7972,2875.0,49810.48,27.36,kaggle_yield
18501,Malaysia,sweet potatoes,2012,21.517500000000002,2875.0,49810.48,27.36,kaggle_yield
18502,Malaysia,cassava,2013,15.532100000000002,2875.0,61445.6,27.8,kaggle_yield
18503,Malaysia,maize,2013,8.8991,2875.0,61445.6,27.8,kaggle_yield
18504,Malaysia,"rice, paddy",2013,3.8763,2875.0,61445.6,27.8,kaggle_yield
18505,Malaysia,sweet potatoes,2013,16.6824,2875.0,61445.6,27.8,kaggle_yield
18506,Mali,cassava,1990,7.25,282.0,95.7,27.61,kaggle_yield
18507,Mali,maize,1990,1.1566,282.0,95.7,27.61,kaggle_yield
18508,Mali,potatoes,1990,18.0,282.0,95.7,27.61,kaggle_yield
18509,Mali,"rice, paddy",1990,1.4360000000000002,282.0,95.7,27.61,kaggle_yield
18510,Mali,sorghum,1990,0.6571,282.0,95.7,27.61,kaggle_yield
18511,Mali,soybeans,1990,1.6667,282.0,95.7,27.61,kaggle_yield
18512,Mali,sweet potatoes,1990,4.8316,282.0,95.7,27.61,kaggle_yield
18513,Mali,wheat,1990,1.1991,282.0,95.7,27.61,kaggle_yield
18514,Mali,yams,1990,4.5091,282.0,95.7,27.61,kaggle_yield
18515,Mali,cassava,1991,7.285900000000001,282.0,54.63,27.58,kaggle_yield
18516,Mali,maize,1991,1.3824,282.0,54.63,27.58,kaggle_yield
18517,Mali,potatoes,1991,17.5,282.0,54.63,27.58,kaggle_yield
18518,Mali,"rice, paddy",1991,1.7274,282.0,54.63,27.58,kaggle_yield
18519,Mali,sorghum,1991,1.0898,282.0,54.63,27.58,kaggle_yield
18520,Mali,soybeans,1991,1.6817,282.0,54.63,27.58,kaggle_yield
18521,Mali,sweet potatoes,1991,4.674,282.0,54.63,27.58,kaggle_yield
18522,Mali,wheat,1991,2.0,282.0,54.63,27.58,kaggle_yield
18523,Mali,yams,1991,5.0455000000000005,282.0,54.63,27.58,kaggle_yield
18524,Mali,cassava,1992,7.4,282.0,35.42,27.2,kaggle_yield
18525,Mali,maize,1992,1.0050000000000001,282.0,35.42,27.2,kaggle_yield
18526,Mali,potatoes,1992,17.8057,282.0,35.42,27.2,kaggle_yield
18527,Mali,"rice, paddy",1992,1.7583,282.0,35.42,27.2,kaggle_yield
18528,Mali,sorghum,1992,0.6449,282.0,35.42,27.2,kaggle_yield
18529,Mali,soybeans,1992,1.675,282.0,35.42,27.2,kaggle_yield
18530,Mali,sweet potatoes,1992,4.7872,282.0,35.42,27.2,kaggle_yield
18531,Mali,wheat,1992,1.3987,282.0,35.42,27.2,kaggle_yield
18532,Mali,yams,1992,3.7108000000000003,282.0,35.42,27.2,kaggle_yield
18533,Mali,cassava,1993,7.325,282.0,33.19,27.55,kaggle_yield
18534,Mali,maize,1993,1.1029,282.0,33.19,27.55,kaggle_yield
18535,Mali,potatoes,1993,18.0,282.0,33.19,27.55,kaggle_yield
18536,Mali,"rice, paddy",1993,1.735,282.0,33.19,27.55,kaggle_yield
18537,Mali,sorghum,1993,0.7534000000000001,282.0,33.19,27.55,kaggle_yield
18538,Mali,soybeans,1993,1.7000000000000002,282.0,33.19,27.55,kaggle_yield
18539,Mali,sweet potatoes,1993,5.1033,282.0,33.19,27.55,kaggle_yield
18540,Mali,wheat,1993,3.0909,282.0,33.19,27.55,kaggle_yield
18541,Mali,yams,1993,4.3023,282.0,33.19,27.55,kaggle_yield
18542,Mali,cassava,1994,7.3436,282.0,30.96,27.05,kaggle_yield
18543,Mali,maize,1994,1.1347,282.0,30.96,27.05,kaggle_yield
18544,Mali,potatoes,1994,18.1975,282.0,30.96,27.05,kaggle_yield
18545,Mali,"rice, paddy",1994,1.6518000000000002,282.0,30.96,27.05,kaggle_yield
18546,Mali,sorghum,1994,0.7641,282.0,30.96,27.05,kaggle_yield
18547,Mali,soybeans,1994,1.6454,282.0,30.96,27.05,kaggle_yield
18548,Mali,sweet potatoes,1994,5.2488,282.0,30.96,27.05,kaggle_yield
18549,Mali,wheat,1994,1.6278000000000001,282.0,30.96,27.05,kaggle_yield
18550,Mali,yams,1994,4.2104,282.0,30.96,27.05,kaggle_yield
18551,Mali,cassava,1995,7.4061,282.0,28.73,27.25,kaggle_yield
18552,Mali,maize,1995,1.2843,282.0,28.73,27.25,kaggle_yield
18553,Mali,potatoes,1995,18.2175,282.0,28.73,27.25,kaggle_yield
18554,Mali,"rice, paddy",1995,1.5484,282.0,28.73,27.25,kaggle_yield
18555,Mali,sorghum,1995,0.8345,282.0,28.73,27.25,kaggle_yield
18556,Mali,soybeans,1995,1.6364,282.0,28.73,27.25,kaggle_yield
18557,Mali,sweet potatoes,1995,5.5972,282.0,28.73,27.25,kaggle_yield
18558,Mali,wheat,1995,2.104,282.0,28.73,27.25,kaggle_yield
18559,Mali,yams,1995,4.0,282.0,28.73,27.25,kaggle_yield
18560,Mali,cassava,1996,9.0,282.0,26.51,27.64,kaggle_yield
18561,Mali,maize,1996,1.5845,282.0,26.51,27.64,kaggle_yield
18562,Mali,potatoes,1996,18.2682,282.0,26.51,27.64,kaggle_yield
18563,Mali,"rice, paddy",1996,1.9140000000000001,282.0,26.51,27.64,kaggle_yield
18564,Mali,sorghum,1996,0.999,282.0,26.51,27.64,kaggle_yield
18565,Mali,soybeans,1996,1.6103,282.0,26.51,27.64,kaggle_yield
18566,Mali,sweet potatoes,1996,5.8941,282.0,26.51,27.64,kaggle_yield
18567,Mali,wheat,1996,1.9658,282.0,26.51,27.64,kaggle_yield
18568,Mali,yams,1996,3.7143,282.0,26.51,27.64,kaggle_yield
18569,Mali,cassava,1997,10.0,282.0,24.28,27.38,kaggle_yield
18570,Mali,maize,1997,1.693,282.0,24.28,27.38,kaggle_yield
18571,Mali,potatoes,1997,18.3335,282.0,24.28,27.38,kaggle_yield
18572,Mali,"rice, paddy",1997,1.7554,282.0,24.28,27.38,kaggle_yield
18573,Mali,sorghum,1997,0.9757,282.0,24.28,27.38,kaggle_yield
18574,Mali,soybeans,1997,1.601,282.0,24.28,27.38,kaggle_yield
18575,Mali,sweet potatoes,1997,5.3333,282.0,24.28,27.38,kaggle_yield
18576,Mali,wheat,1997,1.2752000000000001,282.0,24.28,27.38,kaggle_yield
18577,Mali,yams,1997,3.5,282.0,24.28,27.38,kaggle_yield
18578,Mali,cassava,1998,10.9509,282.0,22.05,28.08,kaggle_yield
18579,Mali,maize,1998,1.6416000000000002,282.0,22.05,28.08,kaggle_yield
18580,Mali,potatoes,1998,18.3333,282.0,22.05,28.08,kaggle_yield
18581,Mali,"rice, paddy",1998,2.1991,282.0,22.05,28.08,kaggle_yield
18582,Mali,sorghum,1998,0.9737,282.0,22.05,28.08,kaggle_yield
18583,Mali,soybeans,1998,1.6667,282.0,22.05,28.08,kaggle_yield
18584,Mali,sweet potatoes,1998,4.181900000000001,282.0,22.05,28.08,kaggle_yield
18585,Mali,wheat,1998,2.4925,282.0,22.05,28.08,kaggle_yield
18586,Mali,yams,1998,2.8376,282.0,22.05,28.08,kaggle_yield
18587,Mali,cassava,1999,9.4328,282.0,19.82,27.26,kaggle_yield
18588,Mali,maize,1999,1.4541000000000002,282.0,19.82,27.26,kaggle_yield
18589,Mali,potatoes,1999,18.6268,282.0,19.82,27.26,kaggle_yield
18590,Mali,"rice, paddy",1999,2.2366,282.0,19.82,27.26,kaggle_yield
18591,Mali,sorghum,1999,0.9397000000000001,282.0,19.82,27.26,kaggle_yield
18592,Mali,soybeans,1999,1.5739,282.0,19.82,27.26,kaggle_yield
18593,Mali,sweet potatoes,1999,10.614700000000001,282.0,19.82,27.26,kaggle_yield
18594,Mali,wheat,1999,2.1696,282.0,19.82,27.26,kaggle_yield
18595,Mali,yams,1999,12.2356,282.0,19.82,27.26,kaggle_yield
18596,Mali,cassava,2000,11.588600000000001,282.0,17.59,27.51,kaggle_yield
18597,Mali,maize,2000,1.3322,282.0,17.59,27.51,kaggle_yield
18598,Mali,potatoes,2000,18.727800000000002,282.0,17.59,27.51,kaggle_yield
18599,Mali,"rice, paddy",2000,2.1058,282.0,17.59,27.51,kaggle_yield
18600,Mali,sorghum,2000,0.8368,282.0,17.59,27.51,kaggle_yield
18601,Mali,soybeans,2000,1.554,282.0,17.59,27.51,kaggle_yield
18602,Mali,sweet potatoes,2000,9.9214,282.0,17.59,27.51,kaggle_yield
18603,Mali,wheat,2000,2.3515,282.0,17.59,27.51,kaggle_yield
18604,Mali,yams,2000,19.5076,282.0,17.59,27.51,kaggle_yield
18605,Mali,cassava,2001,8.9909,282.0,15.36,27.79,kaggle_yield
18606,Mali,maize,2001,1.1585,282.0,15.36,27.79,kaggle_yield
18607,Mali,potatoes,2001,18.5714,282.0,15.36,27.79,kaggle_yield
18608,Mali,"rice, paddy",2001,2.0095,282.0,15.36,27.79,kaggle_yield
18609,Mali,sorghum,2001,0.737,282.0,15.36,27.79,kaggle_yield
18610,Mali,soybeans,2001,1.6154000000000002,282.0,15.36,27.79,kaggle_yield
18611,Mali,sweet potatoes,2001,12.409,282.0,15.36,27.79,kaggle_yield
18612,Mali,wheat,2001,2.5237000000000003,282.0,15.36,27.79,kaggle_yield
18613,Mali,yams,2001,10.0822,282.0,15.36,27.79,kaggle_yield
18614,Mali,cassava,2002,11.5892,282.0,13.13,28.18,kaggle_yield
18615,Mali,maize,2002,1.1478000000000002,282.0,13.13,28.18,kaggle_yield
18616,Mali,potatoes,2002,18.0217,282.0,13.13,28.18,kaggle_yield
18617,Mali,"rice, paddy",2002,1.9439000000000002,282.0,13.13,28.18,kaggle_yield
18618,Mali,sorghum,2002,0.6951,282.0,13.13,28.18,kaggle_yield
18619,Mali,soybeans,2002,1.5265,282.0,13.13,28.18,kaggle_yield
18620,Mali,sweet potatoes,2002,15.803700000000001,282.0,13.13,28.18,kaggle_yield
18621,Mali,wheat,2002,2.5687,282.0,13.13,28.18,kaggle_yield
18622,Mali,yams,2002,13.2132,282.0,13.13,28.18,kaggle_yield
18623,Mali,cassava,2004,17.8976,282.0,8.67,28.07,kaggle_yield
18624,Mali,maize,2004,1.8210000000000002,282.0,8.67,28.07,kaggle_yield
18625,Mali,potatoes,2004,16.395400000000002,282.0,8.67,28.07,kaggle_yield
18626,Mali,"rice, paddy",2004,2.2803,282.0,8.67,28.07,kaggle_yield
18627,Mali,sorghum,2004,1.1509,282.0,8.67,28.07,kaggle_yield
18628,Mali,soybeans,2004,1.7361,282.0,8.67,28.07,kaggle_yield
18629,Mali,sweet potatoes,2004,16.5227,282.0,8.67,28.07,kaggle_yield
18630,Mali,wheat,2004,2.5296000000000003,282.0,8.67,28.07,kaggle_yield
18631,Mali,yams,2004,20.5712,282.0,8.67,28.07,kaggle_yield
