rainfall,temperature,pesticides,yield,data_source
788.0,14.55,0.3,0.8126,kaggle_yield
788.0,14.55,0.3,15.6169,kaggle_yield
788.0,14.55,0.3,0.8028000000000001,kaggle_yield
788.0,14.55,0.3,0.6166,kaggle_yield
788.0,13.93,0.3,1.249,kaggle_yield
788.0,13.93,0.3,15.7202,kaggle_yield
788.0,13.93,0.3,0.8591000000000001,kaggle_yield
788.0,13.93,0.3,1.4108,kaggle_yield
788.0,14.28,0.3,0.9857,kaggle_yield
788.0,14.28,0.3,15.957400000000002,kaggle_yield
788.0,14.28,0.3,0.8056000000000001,kaggle_yield
788.0,14.28,0.3,1.6291,kaggle_yield
788.0,14.81,0.3,1.3171000000000002,kaggle_yield
788.0,14.81,0.3,16.0,kaggle_yield
788.0,14.81,0.3,1.4763000000000002,kaggle_yield
788.0,14.81,0.3,1.481,kaggle_yield
788.0,15.34,0.3,0.941,kaggle_yield
788.0,15.34,0.3,16.3462,kaggle_yield
788.0,15.34,0.3,1.1089,kaggle_yield
788.0,15.34,0.3,0.7388,kaggle_yield
788.0,14.37,0.3,0.6773,kaggle_yield
788.0,14.37,0.3,16.415100000000002,kaggle_yield
788.0,14.37,0.3,1.0378,kaggle_yield
788.0,14.37,0.3,0.6547000000000001,kaggle_yield
788.0,14.62,0.3,0.8913000000000001,kaggle_yield
788.0,14.62,0.3,16.296300000000002,kaggle_yield
788.0,14.62,0.3,0.864,kaggle_yield
788.0,14.62,0.3,2.0515,kaggle_yield
788.0,14.69,0.3,0.8088000000000001,kaggle_yield
788.0,14.69,0.3,16.285800000000002,kaggle_yield
788.0,14.69,0.3,0.4225,kaggle_yield
788.0,14.69,0.3,0.7172000000000001,kaggle_yield
788.0,14.91,0.3,0.6347,kaggle_yield
788.0,14.91,0.3,16.3654,kaggle_yield
788.0,14.91,0.3,0.3933,kaggle_yield
788.0,14.91,0.3,0.6401,kaggle_yield
788.0,14.89,0.53,0.7011000000000001,kaggle_yield
788.0,14.89,0.53,16.4086,kaggle_yield
788.0,14.89,0.53,0.624,kaggle_yield
788.0,14.89,0.53,0.7234,kaggle_yield
788.0,14.18,5.25,0.5974,kaggle_yield
788.0,14.18,5.25,16.472,kaggle_yield
788.0,14.18,5.25,0.329,kaggle_yield
788.0,14.18,5.25,0.2685,kaggle_yield
788.0,14.81,35.27,0.4877,kaggle_yield
788.0,14.81,35.27,16.6071,kaggle_yield
788.0,14.81,35.27,0.2436,kaggle_yield
788.0,14.81,35.27,0.4316,kaggle_yield
788.0,14.74,37.44,0.4349,kaggle_yield
788.0,14.74,37.44,16.637900000000002,kaggle_yield
788.0,14.74,37.44,0.2866,kaggle_yield
788.0,14.74,37.44,0.2415,kaggle_yield
788.0,14.62,77.7,0.4159,kaggle_yield
788.0,14.62,77.7,15.9649,kaggle_yield
788.0,14.62,77.7,0.5773,kaggle_yield
788.0,14.62,77.7,0.3473,kaggle_yield
788.0,15.23,80.07,0.9071,kaggle_yield
788.0,15.23,80.07,16.5,kaggle_yield
788.0,15.23,80.07,0.7189,kaggle_yield
788.0,15.23,80.07,1.4693,kaggle_yield
788.0,14.32,175.27,0.6344000000000001,kaggle_yield
788.0,14.32,175.27,16.4706,kaggle_yield
788.0,14.32,175.27,0.5092,kaggle_yield
788.0,14.32,175.27,0.9965,kaggle_yield
788.0,14.62,271.84,0.6712,kaggle_yield
788.0,14.62,271.84,16.4286,kaggle_yield
788.0,14.62,271.84,0.1343,kaggle_yield
788.0,14.62,271.84,0.8641000000000001,kaggle_yield
788.0,14.03,62.32,0.8227,kaggle_yield
788.0,14.03,62.32,17.3611,kaggle_yield
788.0,14.03,62.32,0.3051,kaggle_yield
788.0,14.03,62.32,1.2345000000000002,kaggle_yield
56.0,19.6,87.0,1.0,kaggle_yield
56.0,20.53,87.0,1.0,kaggle_yield
56.0,19.6,87.0,8.0556,kaggle_yield
56.0,20.53,87.0,8.0556,kaggle_yield
56.0,19.6,87.0,1.2317,kaggle_yield
56.0,20.53,87.0,1.2317,kaggle_yield
56.0,18.96,87.0,1.2417,kaggle_yield
56.0,19.47,87.0,1.2417,kaggle_yield
56.0,18.96,87.0,8.1319,kaggle_yield
56.0,19.47,87.0,8.1319,kaggle_yield
56.0,18.96,87.0,1.2381,kaggle_yield
56.0,19.47,87.0,1.2381,kaggle_yield
56.0,19.03,87.0,1.2627000000000002,kaggle_yield
56.0,19.67,87.0,1.2627000000000002,kaggle_yield
56.0,19.03,87.0,7.8947,kaggle_yield
56.0,19.67,87.0,7.8947,kaggle_yield
56.0,19.03,87.0,1.0015,kaggle_yield
56.0,19.67,87.0,1.0015,kaggle_yield
56.0,19.51,87.0,1.2878,kaggle_yield
56.0,20.12,87.0,1.2878,kaggle_yield
56.0,19.51,87.0,8.5822,kaggle_yield
56.0,20.12,87.0,8.5822,kaggle_yield
56.0,19.51,87.0,0.8400000000000001,kaggle_yield
56.0,20.12,87.0,0.8400000000000001,kaggle_yield
56.0,19.86,87.0,1.2387,kaggle_yield
56.0,20.55,87.0,1.2387,kaggle_yield
56.0,19.86,87.0,11.6667,kaggle_yield
56.0,20.55,87.0,11.6667,kaggle_yield
56.0,19.86,87.0,0.7742,kaggle_yield
56.0,20.55,87.0,0.7742,kaggle_yield
56.0,19.47,87.0,1.3239,kaggle_yield
56.0,20.03,87.0,1.3239,kaggle_yield
56.0,19.47,87.0,16.5267,kaggle_yield
56.0,20.03,87.0,16.5267,kaggle_yield
56.0,19.47,87.0,0.7313000000000001,kaggle_yield
56.0,20.03,87.0,0.7313000000000001,kaggle_yield
56.0,19.24,87.0,1.0526,kaggle_yield
56.0,20.21,87.0,1.0526,kaggle_yield
56.0,19.24,87.0,18.7273,kaggle_yield
56.0,20.21,87.0,18.7273,kaggle_yield
56.0,19.24,87.0,0.7294,kaggle_yield
56.0,20.21,87.0,0.7294,kaggle_yield
56.0,19.3,255.0,1.75,kaggle_yield
56.0,20.32,255.0,1.75,kaggle_yield
56.0,19.3,255.0,17.421200000000002,kaggle_yield
56.0,20.32,255.0,17.421200000000002,kaggle_yield
56.0,19.3,255.0,1.009,kaggle_yield
56.0,20.32,255.0,1.009,kaggle_yield
56.0,19.75,1262.38,1.8,kaggle_yield
56.0,20.24,1262.38,1.8,kaggle_yield
56.0,19.75,1262.38,18.0,kaggle_yield
56.0,20.24,1262.38,18.0,kaggle_yield
56.0,19.75,1262.38,0.875,kaggle_yield
56.0,20.24,1262.38,0.875,kaggle_yield
56.0,20.27,2269.75,2.0,kaggle_yield
56.0,21.08,2269.75,2.0,kaggle_yield
56.0,20.27,2269.75,24.991,kaggle_yield
56.0,21.08,2269.75,24.991,kaggle_yield
56.0,20.27,2269.75,0.7879,kaggle_yield
56.0,21.08,2269.75,0.7879,kaggle_yield
56.0,19.59,3277.13,2.89,kaggle_yield
56.0,20.37,3277.13,2.89,kaggle_yield
56.0,19.59,3277.13,20.0,kaggle_yield
56.0,20.37,3277.13,20.0,kaggle_yield
56.0,19.59,3277.13,0.8085,kaggle_yield
56.0,20.37,3277.13,0.8085,kaggle_yield
56.0,20.09,4284.5,2.0,kaggle_yield
56.0,21.1,4284.5,2.0,kaggle_yield
56.0,20.09,4284.5,19.5,kaggle_yield
56.0,21.1,4284.5,19.5,kaggle_yield
56.0,20.09,4284.5,0.7974,kaggle_yield
56.0,21.1,4284.5,0.7974,kaggle_yield
56.0,19.96,5291.88,1.5,kaggle_yield
56.0,20.73,5291.88,1.5,kaggle_yield
56.0,19.96,5291.88,19.5,kaggle_yield
56.0,20.73,5291.88,19.5,kaggle_yield
56.0,19.96,5291.88,0.7966000000000001,kaggle_yield
56.0,20.73,5291.88,0.7966000000000001,kaggle_yield
56.0,19.76,7306.63,2.4,kaggle_yield
56.0,20.46,7306.63,2.4,kaggle_yield
56.0,19.76,7306.63,19.5,kaggle_yield
56.0,20.46,7306.63,19.5,kaggle_yield
56.0,19.76,7306.63,0.7841,kaggle_yield
56.0,20.46,7306.63,0.7841,kaggle_yield
56.0,19.48,8314.0,2.4,kaggle_yield
56.0,20.28,8314.0,2.4,kaggle_yield
56.0,19.48,8314.0,15.7629,kaggle_yield
56.0,20.28,8314.0,15.7629,kaggle_yield
56.0,19.48,8314.0,0.7576,kaggle_yield
56.0,20.28,8314.0,0.7576,kaggle_yield
56.0,19.48,4847.0,2.2246,kaggle_yield
56.0,20.64,4847.0,2.2246,kaggle_yield
56.0,19.48,4847.0,19.544,kaggle_yield
56.0,20.64,4847.0,19.544,kaggle_yield
56.0,19.48,4847.0,0.7879,kaggle_yield
56.0,20.64,4847.0,0.7879,kaggle_yield
56.0,19.87,3170.0,2.2246,kaggle_yield
56.0,20.68,3170.0,2.2246,kaggle_yield
56.0,19.87,3170.0,19.3333,kaggle_yield
56.0,20.68,3170.0,19.3333,kaggle_yield
56.0,19.87,3170.0,0.7879,kaggle_yield
56.0,20.68,3170.0,0.7879,kaggle_yield
56.0,20.17,3824.0,2.2129000000000003,kaggle_yield
56.0,20.61,3824.0,2.2129000000000003,kaggle_yield
56.0,20.17,3824.0,19.3333,kaggle_yield
56.0,20.61,3824.0,19.3333,kaggle_yield
56.0,20.17,3824.0,0.7879,kaggle_yield
56.0,20.61,3824.0,0.7879,kaggle_yield
56.0,19.93,6046.0,2.479,kaggle_yield
56.0,20.54,6046.0,2.479,kaggle_yield
56.0,19.93,6046.0,19.438,kaggle_yield
56.0,20.54,6046.0,19.438,kaggle_yield
56.0,19.93,6046.0,0.7895000000000001,kaggle_yield
56.0,20.54,6046.0,0.7895000000000001,kaggle_yield
56.0,20.51,3548.0,1.9333,kaggle_yield
56.0,21.17,3548.0,1.9333,kaggle_yield
56.0,20.51,3548.0,19.3849,kaggle_yield
56.0,21.17,3548.0,19.3849,kaggle_yield
56.0,20.51,3548.0,0.7717,kaggle_yield
56.0,21.17,3548.0,0.7717,kaggle_yield
56.0,19.44,3548.0,2.1419,kaggle_yield
56.0,20.29,3548.0,2.1419,kaggle_yield
56.0,19.44,3548.0,18.9247,kaggle_yield
56.0,20.29,3548.0,18.9247,kaggle_yield
56.0,19.44,3548.0,0.7784000000000001,kaggle_yield
56.0,20.29,3548.0,0.7784000000000001,kaggle_yield
56.0,20.01,3548.0,2.1613,kaggle_yield
56.0,20.81,3548.0,2.1613,kaggle_yield
56.0,20.01,3548.0,18.9474,kaggle_yield
56.0,20.81,3548.0,18.9474,kaggle_yield
56.0,20.01,3548.0,0.7958000000000001,kaggle_yield
56.0,20.81,3548.0,0.7958000000000001,kaggle_yield
56.0,19.93,3548.0,2.0,kaggle_yield
56.0,20.78,3548.0,2.0,kaggle_yield
56.0,19.93,3548.0,19.6667,kaggle_yield
56.0,20.78,3548.0,19.6667,kaggle_yield
56.0,19.93,3548.0,0.7955,kaggle_yield
56.0,20.78,3548.0,0.7955,kaggle_yield
656.0,7.04,1380.0,1.371,kaggle_yield
656.0,7.04,1380.0,9.4916,kaggle_yield
656.0,7.04,1380.0,2.9411,kaggle_yield
656.0,5.79,936.0,1.3833,kaggle_yield
656.0,5.79,936.0,14.5414,kaggle_yield
656.0,5.79,936.0,2.3718,kaggle_yield
656.0,6.3,713.0,1.3956000000000002,kaggle_yield
656.0,6.3,713.0,9.4112,kaggle_yield
656.0,6.3,713.0,2.0348,kaggle_yield
656.0,6.68,737.0,1.4079000000000002,kaggle_yield
656.0,6.68,737.0,12.7992,kaggle_yield
656.0,6.68,737.0,2.4455,kaggle_yield
656.0,5.09,979.0,1.4201,kaggle_yield
656.0,5.09,979.0,16.3152,kaggle_yield
656.0,5.09,979.0,2.6926,kaggle_yield
656.0,6.29,928.0,1.4708,kaggle_yield
656.0,6.29,928.0,15.0974,kaggle_yield
656.0,6.29,928.0,3.0016000000000003,kaggle_yield
656.0,6.27,812.0,1.6062,kaggle_yield
656.0,6.27,812.0,13.577100000000002,kaggle_yield
656.0,6.27,812.0,2.8671,kaggle_yield
656.0,7.31,695.0,1.7416,kaggle_yield
656.0,7.31,695.0,14.1049,kaggle_yield
656.0,7.31,695.0,2.6098000000000003,kaggle_yield
656.0,7.69,688.06,1.8464,kaggle_yield
656.0,7.69,688.06,16.3916,kaggle_yield
656.0,7.69,688.06,3.3413000000000004,kaggle_yield
656.0,6.75,726.09,2.2277,kaggle_yield
656.0,6.75,726.09,10.2868,kaggle_yield
656.0,6.75,726.09,3.0559000000000003,kaggle_yield
656.0,7.26,792.6,2.8621000000000003,kaggle_yield
656.0,7.26,792.6,15.4365,kaggle_yield
656.0,7.26,792.6,3.6335,kaggle_yield
656.0,6.43,1023.6,2.1429,kaggle_yield
656.0,6.43,1023.6,12.8802,kaggle_yield
656.0,6.43,1023.6,4.0276000000000005,kaggle_yield
656.0,6.5,1048.5,3.0625,kaggle_yield
656.0,6.5,1048.5,12.0987,kaggle_yield
656.0,6.5,1048.5,3.7332,kaggle_yield
656.0,6.98,1197.0,2.35,kaggle_yield
656.0,6.98,1197.0,7.9083,kaggle_yield
656.0,6.98,1197.0,2.3554,kaggle_yield
656.0,7.44,2722.82,4.8148,kaggle_yield
656.0,7.44,2722.82,10.911,kaggle_yield
656.0,7.44,2722.82,3.9219,kaggle_yield
656.0,7.84,2722.55,4.210500000000001,kaggle_yield
656.0,7.84,2722.55,14.8017,kaggle_yield
656.0,7.84,2722.55,4.2689,kaggle_yield
656.0,6.7,2748.8,4.3273,kaggle_yield
656.0,6.7,2748.8,14.2167,kaggle_yield
656.0,6.7,2748.8,4.2004,kaggle_yield
656.0,6.14,1803.77,6.6901,kaggle_yield
656.0,6.14,1803.77,13.0301,kaggle_yield
656.0,6.14,1803.77,3.3045,kaggle_yield
656.0,7.32,2062.34,7.4896,kaggle_yield
656.0,7.32,2062.34,15.5889,kaggle_yield
656.0,7.32,2062.34,3.3919,kaggle_yield
656.0,6.31,2559.9,6.1085,kaggle_yield
656.0,6.31,2559.9,17.0776,kaggle_yield
656.0,6.31,2559.9,4.782900000000001,kaggle_yield
656.0,7.42,2515.69,7.395300000000001,kaggle_yield
656.0,7.42,2515.69,14.860600000000002,kaggle_yield
656.0,7.42,2515.69,4.3022,kaggle_yield
1513.0,19.62,128.41,6.6512,kaggle_yield
1513.0,19.62,128.41,0.9848,kaggle_yield
1513.0,19.62,128.41,6.9744,kaggle_yield
1513.0,19.62,128.41,2.0773,kaggle_yield
1513.0,19.62,128.41,0.5969,kaggle_yield
1513.0,19.62,128.41,1.0417,kaggle_yield
1513.0,19.62,128.41,5.3407,kaggle_yield
1513.0,19.62,128.41,2.0,kaggle_yield
1513.0,19.79,131.0,6.6523,kaggle_yield
1513.0,19.79,131.0,0.9667,kaggle_yield
1513.0,19.79,131.0,5.5983,kaggle_yield
1513.0,19.79,131.0,2.0546,kaggle_yield
1513.0,19.79,131.0,0.7020000000000001,kaggle_yield
1513.0,19.79,131.0,0.6349,kaggle_yield
1513.0,19.79,131.0,5.0308,kaggle_yield
1513.0,19.79,131.0,2.25,kaggle_yield
1513.0,19.76,101.06,6.705900000000001,kaggle_yield
1513.0,19.76,101.06,0.8125,kaggle_yield
1513.0,19.76,101.06,5.656000000000001,kaggle_yield
1513.0,19.76,101.06,2.0869,kaggle_yield
1513.0,19.76,101.06,0.6982,kaggle_yield
1513.0,19.76,101.06,0.632,kaggle_yield
1513.0,19.76,101.06,5.310700000000001,kaggle_yield
1513.0,19.76,101.06,2.5,kaggle_yield
1513.0,19.95,109.41,6.771800000000001,kaggle_yield
1513.0,19.95,109.41,0.8972,kaggle_yield
1513.0,19.95,109.41,5.6429,kaggle_yield
1513.0,19.95,109.41,2.0782000000000003,kaggle_yield
1513.0,19.95,109.41,0.6945,kaggle_yield
1513.0,19.95,109.41,0.6292,kaggle_yield
1513.0,19.95,109.41,5.1059,kaggle_yield
1513.0,19.95,109.41,2.6667,kaggle_yield
1513.0,19.96,76.15,6.742900000000001,kaggle_yield
1513.0,19.96,76.15,0.9451,kaggle_yield
1513.0,19.96,76.15,5.8442,kaggle_yield
1513.0,19.96,76.15,2.0694,kaggle_yield
1513.0,19.96,76.15,0.6907,kaggle_yield
1513.0,19.96,76.15,0.6264000000000001,kaggle_yield
1513.0,19.96,76.15,5.3846,kaggle_yield
1513.0,19.96,76.15,2.0,kaggle_yield
1513.0,19.96,73.08,6.8867,kaggle_yield
1513.0,19.96,73.08,0.9628,kaggle_yield
1513.0,19.96,73.08,5.685300000000001,kaggle_yield
1513.0,19.96,73.08,2.1304000000000003,kaggle_yield
1513.0,19.96,73.08,0.687,kaggle_yield
1513.0,19.96,73.08,0.6236,kaggle_yield
1513.0,19.96,73.08,5.9055,kaggle_yield
1513.0,19.96,73.08,2.0,kaggle_yield
1513.0,19.71,152.01,6.7441,kaggle_yield
1513.0,19.71,152.01,0.9299,kaggle_yield
1513.0,19.71,152.01,5.716600000000001,kaggle_yield
1513.0,19.71,152.01,2.193,kaggle_yield
1513.0,19.71,152.01,0.6832,kaggle_yield
1513.0,19.71,152.01,0.6208,kaggle_yield
1513.0,19.71,152.01,5.814,kaggle_yield
1513.0,19.71,152.01,2.0,kaggle_yield
1513.0,19.97,139.89,6.7542,kaggle_yield
1513.0,19.97,139.89,0.9368,kaggle_yield
1513.0,19.97,139.89,5.7377,kaggle_yield
1513.0,19.97,139.89,2.1737,kaggle_yield
1513.0,19.97,139.89,0.6795,kaggle_yield
1513.0,19.97,139.89,0.618,kaggle_yield
1513.0,19.97,139.89,5.6044,kaggle_yield
1513.0,19.97,139.89,2.5,kaggle_yield
1513.0,20.11,88.26,6.7,kaggle_yield
1513.0,20.11,88.26,0.8306,kaggle_yield
1513.0,20.11,88.26,5.7377,kaggle_yield
1513.0,20.11,88.26,2.0341,kaggle_yield
1513.0,20.11,88.26,0.6757000000000001,kaggle_yield
1513.0,20.11,88.26,0.6152000000000001,kaggle_yield
1513.0,20.11,88.26,5.4255,kaggle_yield
1513.0,20.11,88.26,2.5,kaggle_yield
1513.0,19.82,49.52,6.9994000000000005,kaggle_yield
1513.0,19.82,49.52,0.9162,kaggle_yield
1513.0,19.82,49.52,5.9388000000000005,kaggle_yield
1513.0,19.82,49.52,2.1284,kaggle_yield
1513.0,19.82,49.52,0.672,kaggle_yield
1513.0,19.82,49.52,0.6124,kaggle_yield
1513.0,19.82,49.52,5.652200000000001,kaggle_yield
1513.0,19.82,49.52,2.3480000000000003,kaggle_yield
1513.0,19.65,130.46,7.0036000000000005,kaggle_yield
1513.0,19.65,130.46,0.8838,kaggle_yield
1513.0,19.65,130.46,5.8269,kaggle_yield
1513.0,19.65,130.46,2.0512,kaggle_yield
1513.0,19.65,130.46,0.6683,kaggle_yield
1513.0,19.65,130.46,0.6096,kaggle_yield
1513.0,19.65,130.46,5.6319,kaggle_yield
1513.0,19.65,130.46,2.3442000000000003,kaggle_yield
1513.0,20.12,87.59,7.132000000000001,kaggle_yield
1513.0,20.12,87.59,0.929,kaggle_yield
1513.0,20.12,87.59,5.9661,kaggle_yield
1513.0,20.12,87.59,2.1956,kaggle_yield
1513.0,20.12,87.59,0.6645,kaggle_yield
1513.0,20.12,87.59,0.6068,kaggle_yield
1513.0,20.12,87.59,5.7555000000000005,kaggle_yield
1513.0,20.12,87.59,2.381,kaggle_yield
1513.0,20.14,240.84,6.7157,kaggle_yield
1513.0,20.14,240.84,0.8845000000000001,kaggle_yield
1513.0,20.14,240.84,5.9621,kaggle_yield
1513.0,20.14,240.84,2.1414,kaggle_yield
1513.0,20.14,240.84,0.6608,kaggle_yield
1513.0,20.14,240.84,0.604,kaggle_yield
1513.0,20.14,240.84,5.2178,kaggle_yield
1513.0,20.14,240.84,2.3462,kaggle_yield
1513.0,19.87,68.01,5.5178,kaggle_yield
1513.0,19.87,68.01,1.7779,kaggle_yield
1513.0,19.87,68.01,5.6139,kaggle_yield
1513.0,19.87,68.01,2.4475,kaggle_yield
1513.0,19.87,68.01,0.6469,kaggle_yield
1513.0,19.87,68.01,0.599,kaggle_yield
1513.0,19.87,68.01,5.1282000000000005,kaggle_yield
1513.0,19.87,68.01,2.3454,kaggle_yield
1513.0,20.05,114.51,7.623900000000001,kaggle_yield
1513.0,20.05,114.51,1.5464,kaggle_yield
1513.0,20.05,114.51,5.8561000000000005,kaggle_yield
1513.0,20.05,114.51,2.714,kaggle_yield
1513.0,20.05,114.51,0.6367,kaggle_yield
1513.0,20.05,114.51,0.5968,kaggle_yield
1513.0,20.05,114.51,7.089700000000001,kaggle_yield
1513.0,20.05,114.51,2.3440000000000003,kaggle_yield
1513.0,20.09,109.39,7.6035,kaggle_yield
1513.0,20.09,109.39,1.5891000000000002,kaggle_yield
1513.0,20.09,109.39,5.8565000000000005,kaggle_yield
1513.0,20.09,109.39,2.7667,kaggle_yield
1513.0,20.09,109.39,0.6266,kaggle_yield
1513.0,20.09,109.39,0.5946,kaggle_yield
1513.0,20.09,109.39,7.2428,kaggle_yield
1513.0,20.09,109.39,2.3256,kaggle_yield
1513.0,20.02,93.88,7.5811,kaggle_yield
1513.0,20.02,93.88,1.6191,kaggle_yield
1513.0,20.02,93.88,5.9881,kaggle_yield
1513.0,20.02,93.88,2.8268,kaggle_yield
1513.0,20.02,93.88,0.6164000000000001,kaggle_yield
1513.0,20.02,93.88,0.5924,kaggle_yield
1513.0,20.02,93.88,7.2814,kaggle_yield
1513.0,20.02,93.88,2.4444,kaggle_yield
1513.0,19.79,112.11,7.6713,kaggle_yield
1513.0,19.79,112.11,1.6569,kaggle_yield
1513.0,19.79,112.11,5.9912,kaggle_yield
1513.0,19.79,112.11,3.0495,kaggle_yield
1513.0,19.79,112.11,0.6063000000000001,kaggle_yield
1513.0,19.79,112.11,0.5902000000000001,kaggle_yield
1513.0,19.79,112.11,7.126200000000001,kaggle_yield
1513.0,19.79,112.11,2.381,kaggle_yield
1513.0,20.13,143.9,7.505800000000001,kaggle_yield
1513.0,20.13,143.9,1.6225,kaggle_yield
1513.0,20.13,143.9,5.9915,kaggle_yield
1513.0,20.13,143.9,3.5056000000000003,kaggle_yield
1513.0,20.13,143.9,0.5961000000000001,kaggle_yield
1513.0,20.13,143.9,0.5880000000000001,kaggle_yield
1513.0,20.13,143.9,7.1721,kaggle_yield
1513.0,20.13,143.9,2.3859,kaggle_yield
1513.0,20.31,241.89,7.4144,kaggle_yield
1513.0,20.31,241.89,1.5577,kaggle_yield
1513.0,20.31,241.89,5.894,kaggle_yield
1513.0,20.31,241.89,3.6249,kaggle_yield
1513.0,20.31,241.89,0.5972000000000001,kaggle_yield
1513.0,20.31,241.89,0.596,kaggle_yield
1513.0,20.31,241.89,7.2205,kaggle_yield
1513.0,20.31,241.89,2.3982,kaggle_yield
1513.0,20.33,310.36,7.394500000000001,kaggle_yield
1513.0,20.33,310.36,1.5490000000000002,kaggle_yield
1513.0,20.33,310.36,5.8963,kaggle_yield
1513.0,20.33,310.36,3.7806,kaggle_yield
1513.0,20.33,310.36,0.5886,kaggle_yield
1513.0,20.33,310.36,0.5962000000000001,kaggle_yield
1513.0,20.33,310.36,7.4011,kaggle_yield
1513.0,20.33,310.36,2.3968000000000003,kaggle_yield
1513.0,19.78,377.71,7.6214,kaggle_yield
1513.0,19.78,377.71,1.629,kaggle_yield
1513.0,19.78,377.71,5.9267,kaggle_yield
1513.0,19.78,377.71,3.7661,kaggle_yield
1513.0,19.78,377.71,0.5870000000000001,kaggle_yield
1513.0,19.78,377.71,0.6,kaggle_yield
1513.0,19.78,377.71,7.576,kaggle_yield
1513.0,19.78,377.71,2.4045,kaggle_yield
1513.0,19.34,507.94,7.770700000000001,kaggle_yield
1513.0,19.34,507.94,1.6288,kaggle_yield
1513.0,19.34,507.94,5.9375,kaggle_yield
1513.0,19.34,507.94,3.9449,kaggle_yield
1513.0,19.34,507.94,0.5652,kaggle_yield
1513.0,19.34,507.94,0.5867,kaggle_yield
1513.0,19.34,507.94,7.7058,kaggle_yield
1513.0,19.34,507.94,2.4122,kaggle_yield
1181.0,20.86,173.19,2.3536,kaggle_yield
1181.0,20.86,173.19,0.9993,kaggle_yield
1181.0,20.86,173.19,4.0179,kaggle_yield
1181.0,20.86,173.19,10.2044,kaggle_yield
1181.0,20.86,173.19,1.4903000000000002,kaggle_yield
1181.0,20.86,173.19,0.5015000000000001,kaggle_yield
1181.0,20.86,173.19,0.7735000000000001,kaggle_yield
1181.0,20.4,173.19,2.3432,kaggle_yield
1181.0,20.4,173.19,1.1419,kaggle_yield
1181.0,20.4,173.19,4.0,kaggle_yield
1181.0,20.4,173.19,6.673,kaggle_yield
1181.0,20.4,173.19,1.9237,kaggle_yield
1181.0,20.4,173.19,0.5979,kaggle_yield
1181.0,20.4,173.19,0.5870000000000001,kaggle_yield
1181.0,20.89,173.19,2.014,kaggle_yield
1181.0,20.89,173.19,0.4802,kaggle_yield
1181.0,20.89,173.19,3.9362,kaggle_yield
1181.0,20.89,173.19,13.597,kaggle_yield
1181.0,20.89,173.19,1.3046,kaggle_yield
1181.0,20.89,173.19,0.143,kaggle_yield
1181.0,20.89,173.19,0.4239,kaggle_yield
1181.0,20.43,173.19,2.8781000000000003,kaggle_yield
1181.0,20.43,173.19,1.5327000000000002,kaggle_yield
1181.0,20.43,173.19,3.8789,kaggle_yield
1181.0,20.43,173.19,9.0947,kaggle_yield
1181.0,20.43,173.19,1.6834,kaggle_yield
1181.0,20.43,173.19,0.4921,kaggle_yield
1181.0,20.43,173.19,0.6306,kaggle_yield
1181.0,20.59,173.19,3.466,kaggle_yield
1181.0,20.59,173.19,0.9209,kaggle_yield
1181.0,20.59,173.19,3.8004,kaggle_yield
1181.0,20.59,173.19,8.537600000000001,kaggle_yield
1181.0,20.59,173.19,1.5195,kaggle_yield
1181.0,20.59,173.19,0.3059,kaggle_yield
1181.0,20.59,173.19,0.2244,kaggle_yield
1181.0,20.86,173.19,3.4669000000000003,kaggle_yield
1181.0,20.86,173.19,1.3517,kaggle_yield
1181.0,20.86,173.19,3.8004,kaggle_yield
1181.0,20.86,173.19,5.8002,kaggle_yield
1181.0,20.86,173.19,1.5635,kaggle_yield
1181.0,20.86,173.19,0.7261000000000001,kaggle_yield
1181.0,20.86,173.19,0.6865,kaggle_yield
1181.0,20.47,173.19,4.5875,kaggle_yield
1181.0,20.47,173.19,1.4433,kaggle_yield
1181.0,20.47,173.19,3.848,kaggle_yield
1181.0,20.47,173.19,9.0293,kaggle_yield
1181.0,20.47,173.19,1.7619,kaggle_yield
1181.0,20.47,173.19,0.7196,kaggle_yield
1181.0,20.47,173.19,0.8619,kaggle_yield
1181.0,20.62,173.19,5.7249,kaggle_yield
1181.0,20.62,173.19,1.0959,kaggle_yield
1181.0,20.62,173.19,3.8907,kaggle_yield
1181.0,20.62,173.19,9.5765,kaggle_yield
1181.0,20.62,173.19,1.6273,kaggle_yield
1181.0,20.62,173.19,0.4712,kaggle_yield
1181.0,20.62,173.19,0.5896,kaggle_yield
1181.0,20.92,131.59,5.4939,kaggle_yield
1181.0,20.92,131.59,1.3711,kaggle_yield
1181.0,20.92,131.59,4.2756,kaggle_yield
1181.0,20.92,131.59,10.4774,kaggle_yield
1181.0,20.92,131.59,1.6409,kaggle_yield
1181.0,20.92,131.59,0.6105,kaggle_yield
1181.0,20.92,131.59,0.7418,kaggle_yield
1181.0,20.26,123.64,5.456300000000001,kaggle_yield
1181.0,20.26,123.64,1.8109,kaggle_yield
1181.0,20.26,123.64,4.881,kaggle_yield
1181.0,20.26,123.64,11.2207,kaggle_yield
1181.0,20.26,123.64,2.0279000000000003,kaggle_yield
1181.0,20.26,123.64,0.6980000000000001,kaggle_yield
1181.0,20.26,123.64,0.7877000000000001,kaggle_yield
1181.0,20.22,220.22,15.4605,kaggle_yield
1181.0,20.22,220.22,1.7428,kaggle_yield
1181.0,20.22,220.22,5.7895,kaggle_yield
1181.0,20.22,220.22,11.4561,kaggle_yield
